,Unnamed: 0,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Sh,SoT,Dist,FK,PK,PKatt,Season,Team
95,28,2024-01-01,20:00,Premier League,Matchweek 20,Mon,Home,W,4,2,Newcastle Utd,7.0,0.6,61.0,57471.0,Virgil van Dijk,4-3-3,4-3-3,Anthony Taylor,Match Report,,32.0,12.0,16.2,0.0,1,2,2024,Liverpool
96,31,2024-01-21,16:30,Premier League,Matchweek 21,Sun,Away,W,4,0,Bournemouth,1.5,1.4,60.0,11228.0,Virgil van Dijk,4-3-3,4-2-3-1,Andy Madley,Match Report,,14.0,7.0,19.2,0.0,0,0,2024,Liverpool
97,34,2024-01-31,20:15,Premier League,Matchweek 22,Wed,Home,W,4,1,Chelsea,2.9,0.6,50.0,57524.0,Virgil van Dijk,4-3-3,4-2-3-1,Paul Tierney,Match Report,,27.0,13.0,19.9,2.0,0,1,2024,Liverpool
99,36,2024-02-10,15:00,Premier League,Matchweek 24,Sat,Home,W,3,1,Burnley,2.8,1.3,70.0,59896.0,Virgil van Dijk,4-3-3,4-4-2,Tim Robinson,Match Report,,25.0,10.0,15.4,0.0,0,0,2024,Liverpool
100,37,2024-02-17,12:30,Premier League,Matchweek 25,Sat,Away,W,4,1,Brentford,2.8,1.6,62.0,17193.0,Virgil van Dijk,4-3-3,3-5-2,Michael Oliver,Match Report,,15.0,8.0,15.9,1.0,0,0,2024,Liverpool
101,38,2024-02-21,19:30,Premier League,Matchweek 26,Wed,Home,W,4,1,Luton Town,3.3,0.9,60.0,59713.0,Virgil van Dijk,4-3-3,3-4-3,Andy Madley,Match Report,,29.0,13.0,16.9,0.0,0,0,2024,Liverpool
102,41,2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,W,1,0,Nott'ham Forest,2.0,1.0,69.0,29603.0,Virgil van Dijk,4-3-3,4-2-3-1,Paul Tierney,Match Report,,22.0,1.0,14.6,0.0,0,0,2024,Liverpool
104,46,2024-03-31,14:00,Premier League,Matchweek 30,Sun,Home,W,2,1,Brighton,2.8,0.5,55.0,60061.0,Virgil van Dijk,4-3-3,4-2-3-1,David Coote,Match Report,,30.0,8.0,16.6,0.0,0,0,2024,Liverpool
105,47,2024-04-04,19:30,Premier League,Matchweek 31,Thu,Home,W,3,1,Sheffield Utd,1.8,0.6,82.0,60055.0,Virgil van Dijk,4-3-3,3-5-2,Stuart Attwell,Match Report,,29.0,9.0,18.1,1.0,0,0,2024,Liverpool
108,52,2024-04-21,16:30,Premier League,Matchweek 34,Sun,Away,W,3,1,Fulham,1.0,0.8,60.0,24414.0,Virgil van Dijk,4-3-3,4-2-3-1,Craig Pawson,Match Report,,14.0,7.0,18.8,2.0,0,0,2024,Liverpool
111,55,2024-05-05,16:30,Premier League,Matchweek 36,Sun,Home,W,4,2,Tottenham,3.3,1.2,44.0,60075.0,Virgil van Dijk,4-3-3,4-3-3,Paul Tierney,Match Report,,25.0,12.0,15.3,0.0,0,0,2024,Liverpool
113,57,2024-05-19,16:00,Premier League,Matchweek 38,Sun,Home,W,2,0,Wolves,4.5,0.5,67.0,60059.0,Virgil van Dijk,4-3-3,3-5-1-1,Chris Kavanagh,Match Report,,36.0,13.0,14.8,0.0,0,0,2024,Liverpool
